,atp,location,tournament,date,series,court,surface,round,winner,loser,wrank,lrank,wpts,lpts,wsets,lsets,b365w,b365l,avgw,avgl,total_games,sumw,suml,totg_avg
16415,20,Miami,Sony Ericsson Open,2015-03-27,Masters 1000,Outdoor,Hard,2nd Round,Mayer L.,Nieminen J.,27.0,71.0,1364.0,673.0,2.0,0.0,1.66,2.1,1.74,2.06,23.0,13.0,10.0,23.48
16416,20,Miami,Sony Ericsson Open,2015-03-27,Masters 1000,Outdoor,Hard,2nd Round,Giraldo S.,Haase R.,31.0,98.0,1195.0,565.0,2.0,1.0,2.2,1.61,2.22,1.63,23.0,15.0,8.0,24.34
16417,20,Miami,Sony Ericsson Open,2015-03-27,Masters 1000,Outdoor,Hard,2nd Round,Thiem D.,Lopez F.,52.0,12.0,891.0,2415.0,2.0,1.0,2.5,1.5,2.4,1.55,32.0,17.0,15.0,24.76
16418,20,Miami,Sony Ericsson Open,2015-03-27,Masters 1000,Outdoor,Hard,2nd Round,Wawrinka S.,Berlocq C.,8.0,68.0,4515.0,740.0,2.0,1.0,1.08,8.0,1.07,7.99,33.0,19.0,14.0,22.55
16419,20,Miami,Sony Ericsson Open,2015-03-27,Masters 1000,Outdoor,Hard,2nd Round,Nadal R.,Almagro N.,3.0,74.0,5810.0,665.0,2.0,0.0,1.16,5.0,1.16,4.97,18.0,12.0,6.0,23.64
16420,20,Miami,Sony Ericsson Open,2015-03-28,Masters 1000,Outdoor,Hard,2nd Round,Nishikori K.,Youzhny M.,5.0,64.0,5460.0,780.0,2.0,0.0,1.11,6.5,1.11,6.29,15.0,12.0,3.0,23.07
16421,20,Miami,Sony Ericsson Open,2015-03-28,Masters 1000,Outdoor,Hard,2nd Round,Rosol L.,Zverev A.,30.0,129.0,1215.0,432.0,2.0,0.0,1.66,2.1,1.76,2.03,22.0,13.0,9.0,23.64
16422,20,Miami,Sony Ericsson Open,2015-03-28,Masters 1000,Outdoor,Hard,2nd Round,Simon G.,Kukushkin M.,14.0,57.0,2130.0,852.0,2.0,1.0,1.36,3.0,1.37,3.03,28.0,18.0,10.0,22.84
16423,20,Miami,Sony Ericsson Open,2015-03-28,Masters 1000,Outdoor,Hard,2nd Round,Mannarino A.,Ramos Vinolas A.,32.0,67.0,1193.0,755.0,2.0,1.0,1.53,2.37,1.58,2.33,27.0,15.0,12.0,23.7
16424,20,Miami,Sony Ericsson Open,2015-03-28,Masters 1000,Outdoor,Hard,2nd Round,Verdasco F.,Duckworth J.,34.0,97.0,1180.0,567.0,2.0,1.0,1.36,3.0,1.37,2.99,25.0,16.0,9.0,23.88
16425,20,Miami,Sony Ericsson Open,2015-03-28,Masters 1000,Outdoor,Hard,2nd Round,Monaco J.,Gulbis E.,46.0,16.0,940.0,1910.0,2.0,0.0,1.53,2.37,1.6,2.3,18.0,12.0,6.0,23.31
16426,20,Miami,Sony Ericsson Open,2015-03-28,Masters 1000,Outdoor,Hard,2nd Round,Troicki V.,Bolelli S.,39.0,47.0,1098.0,926.0,2.0,1.0,2.1,1.66,2.02,1.76,31.0,16.0,15.0,22.7
16427,20,Miami,Sony Ericsson Open,2015-03-28,Masters 1000,Outdoor,Hard,2nd Round,Tsonga J.W.,Smyczek T.,13.0,75.0,2245.0,663.0,2.0,1.0,1.5,2.5,1.51,2.5,28.0,15.0,13.0,23.4
16428,20,Miami,Sony Ericsson Open,2015-03-28,Masters 1000,Outdoor,Hard,2nd Round,Sock J.,Fognini F.,45.0,23.0,941.0,1460.0,2.0,0.0,1.4,2.75,1.42,2.8,20.0,13.0,7.0,22.58
16429,20,Miami,Sony Ericsson Open,2015-03-28,Masters 1000,Outdoor,Hard,2nd Round,Monfils G.,Krajinovic F.,19.0,96.0,1735.0,569.0,2.0,1.0,1.11,6.5,1.12,6.0,30.0,16.0,14.0,22.64
16430,20,Miami,Sony Ericsson Open,2015-03-28,Masters 1000,Outdoor,Hard,2nd Round,Isner J.,Rublev A.,24.0,389.0,1450.0,111.0,2.0,0.0,1.11,6.5,1.11,6.19,19.0,12.0,7.0,22.59
16431,20,Miami,Sony Ericsson Open,2015-03-28,Masters 1000,Outdoor,Hard,2nd Round,Falla A.,Karlovic I.,133.0,22.0,425.0,1485.0,2.0,0.0,2.75,1.4,2.91,1.39,18.0,12.0,6.0,26.56
16432,20,Miami,Sony Ericsson Open,2015-03-28,Masters 1000,Outdoor,Hard,2nd Round,Ferrer D.,Delbonis F.,7.0,77.0,4580.0,650.0,2.0,0.0,1.08,8.0,1.09,7.26,14.0,12.0,2.0,23.72
16433,20,Miami,Sony Ericsson Open,2015-03-28,Masters 1000,Outdoor,Hard,2nd Round,Janowicz J.,Bautista R.,49.0,15.0,905.0,1975.0,2.0,1.0,2.25,1.57,2.27,1.6,27.0,13.0,14.0,22.83
16434,20,Miami,Sony Ericsson Open,2015-03-28,Masters 1000,Outdoor,Hard,2nd Round,Chardy J.,Melzer J.,38.0,79.0,1135.0,626.0,2.0,0.0,1.5,2.5,1.49,2.58,17.0,12.0,5.0,22.94
16435,20,Miami,Sony Ericsson Open,2015-03-28,Masters 1000,Outdoor,Hard,2nd Round,Darcis S.,Muller G.,84.0,36.0,603.0,1161.0,2.0,1.0,2.37,1.53,2.28,1.6,32.0,18.0,14.0,24.34
16436,20,Miami,Sony Ericsson Open,2015-03-28,Masters 1000,Outdoor,Hard,2nd Round,Dolgopolov O.,Robredo T.,65.0,18.0,760.0,1800.0,2.0,1.0,1.5,2.5,1.54,2.41,34.0,19.0,15.0,22.72
16437,20,Miami,Sony Ericsson Open,2015-03-28,Masters 1000,Outdoor,Hard,2nd Round,Dimitrov G.,Pospisil V.,11.0,60.0,3055.0,800.0,2.0,0.0,1.4,2.75,1.39,2.9,16.0,12.0,4.0,24.51
16438,20,Miami,Sony Ericsson Open,2015-03-28,Masters 1000,Outdoor,Hard,2nd Round,Goffin D.,Coric B.,20.0,59.0,1631.0,837.0,2.0,0.0,1.5,2.5,1.52,2.47,16.0,12.0,4.0,23.77
16439,20,Miami,Sony Ericsson Open,2015-03-28,Masters 1000,Outdoor,Hard,2nd Round,Raonic M.,Gabashvili T.,6.0,80.0,5160.0,621.0,2.0,0.0,1.07,9.0,1.07,8.53,17.0,12.0,5.0,22.53
16440,20,Miami,Sony Ericsson Open,2015-03-29,Masters 1000,Outdoor,Hard,2nd Round,Bellucci T.,Cuevas P.,81.0,21.0,611.0,1512.0,2.0,1.0,2.62,1.44,2.51,1.5,28.0,15.0,13.0,23.86
16441,20,Miami,Sony Ericsson Open,2015-03-29,Masters 1000,Outdoor,Hard,2nd Round,Djokovic N.,Klizan M.,1.0,41.0,13205.0,1065.0,2.0,1.0,1.02,17.0,1.02,15.54,25.0,17.0,8.0,23.36
16442,20,Miami,Sony Ericsson Open,2015-03-29,Masters 1000,Outdoor,Hard,3rd Round,Anderson K.,Mayer L.,17.0,27.0,1870.0,1364.0,2.0,0.0,1.5,2.5,1.52,2.5,20.0,12.0,8.0,24.05
16443,20,Miami,Sony Ericsson Open,2015-03-29,Masters 1000,Outdoor,Hard,3rd Round,Murray A.,Giraldo S.,4.0,31.0,5695.0,1195.0,2.0,0.0,1.05,11.0,1.05,10.36,19.0,12.0,7.0,22.58
16444,20,Miami,Sony Ericsson Open,2015-03-29,Masters 1000,Outdoor,Hard,3rd Round,Thiem D.,Sock J.,52.0,45.0,891.0,941.0,2.0,0.0,2.62,1.44,2.62,1.47,19.0,12.0,7.0,24.15
16445,20,Miami,Sony Ericsson Open,2015-03-29,Masters 1000,Outdoor,Hard,3rd Round,Mannarino A.,Wawrinka S.,32.0,8.0,1193.0,4515.0,2.0,0.0,4.33,1.2,4.01,1.23,26.0,14.0,12.0,23.79
16446,20,Miami,Sony Ericsson Open,2015-03-29,Masters 1000,Outdoor,Hard,3rd Round,Monfils G.,Tsonga J.W.,19.0,13.0,1735.0,2245.0,2.0,0.0,1.61,2.2,1.64,2.23,23.0,13.0,10.0,23.78
16447,20,Miami,Sony Ericsson Open,2015-03-29,Masters 1000,Outdoor,Hard,3rd Round,Verdasco F.,Nadal R.,34.0,3.0,1180.0,5810.0,2.0,1.0,6.0,1.12,5.7,1.13,27.0,14.0,13.0,21.28
16448,20,Miami,Sony Ericsson Open,2015-03-29,Masters 1000,Outdoor,Hard,3rd Round,Berdych T.,Tomic B.,9.0,29.0,4510.0,1330.0,2.0,1.0,1.18,4.5,1.2,4.46,33.0,19.0,14.0,24.02
16449,20,Miami,Sony Ericsson Open,2015-03-30,Masters 1000,Outdoor,Hard,3rd Round,Monaco J.,Garcia Lopez G.,46.0,25.0,940.0,1415.0,2.0,0.0,1.66,2.1,1.69,2.14,22.0,13.0,9.0,23.4
16450,20,Miami,Sony Ericsson Open,2015-03-30,Masters 1000,Outdoor,Hard,3rd Round,Nishikori K.,Troicki V.,5.0,39.0,5460.0,1098.0,2.0,0.0,1.14,5.5,1.14,5.48,16.0,12.0,4.0,22.79
16451,20,Miami,Sony Ericsson Open,2015-03-30,Masters 1000,Outdoor,Hard,3rd Round,Dolgopolov O.,Bellucci T.,65.0,81.0,760.0,611.0,2.0,0.0,1.22,4.0,1.24,3.97,22.0,13.0,9.0,24.31
16452,20,Miami,Sony Ericsson Open,2015-03-30,Masters 1000,Outdoor,Hard,3rd Round,Goffin D.,Janowicz J.,20.0,49.0,1631.0,905.0,2.0,0.0,1.53,2.37,1.57,2.37,19.0,12.0,7.0,24.48
16453,20,Miami,Sony Ericsson Open,2015-03-30,Masters 1000,Outdoor,Hard,3rd Round,Raonic M.,Chardy J.,6.0,38.0,5160.0,1135.0,2.0,1.0,1.12,6.0,1.12,6.07,32.0,18.0,14.0,23.57
16454,20,Miami,Sony Ericsson Open,2015-03-30,Masters 1000,Outdoor,Hard,3rd Round,Ferrer D.,Rosol L.,7.0,30.0,4580.0,1215.0,2.0,0.0,1.08,8.0,1.08,7.66,22.0,13.0,9.0,23.18
16455,20,Miami,Sony Ericsson Open,2015-03-30,Masters 1000,Outdoor,Hard,3rd Round,Djokovic N.,Darcis S.,1.0,84.0,13205.0,603.0,2.0,0.0,1.02,19.0,1.01,17.66,18.0,13.0,5.0,22.81
16456,20,Miami,Sony Ericsson Open,2015-03-31,Masters 1000,Outdoor,Hard,3rd Round,Simon G.,Falla A.,14.0,133.0,2130.0,425.0,2.0,0.0,1.22,4.0,1.22,4.22,19.0,12.0,7.0,21.83
16457,20,Miami,Sony Ericsson Open,2015-03-31,Masters 1000,Outdoor,Hard,3rd Round,Isner J.,Dimitrov G.,24.0,11.0,1450.0,3055.0,2.0,0.0,2.25,1.57,2.22,1.65,21.0,13.0,8.0,24.11
16458,20,Miami,Sony Ericsson Open,2015-03-31,Masters 1000,Outdoor,Hard,4th Round,Thiem D.,Mannarino A.,52.0,32.0,891.0,1193.0,2.0,1.0,2.1,1.66,2.11,1.71,35.0,18.0,17.0,23.04
16459,20,Miami,Sony Ericsson Open,2015-03-31,Masters 1000,Outdoor,Hard,4th Round,Monaco J.,Verdasco F.,46.0,34.0,940.0,1180.0,2.0,0.0,2.37,1.53,2.3,1.6,18.0,12.0,6.0,23.81
16460,20,Miami,Sony Ericsson Open,2015-03-31,Masters 1000,Outdoor,Hard,4th Round,Murray A.,Anderson K.,4.0,17.0,5695.0,1870.0,2.0,1.0,1.11,6.5,1.11,6.27,28.0,15.0,13.0,24.44
16461,20,Miami,Sony Ericsson Open,2015-03-31,Masters 1000,Outdoor,Hard,4th Round,Ferrer D.,Simon G.,7.0,14.0,4580.0,2130.0,2.0,0.0,1.36,3.0,1.36,3.1,19.0,13.0,6.0,23.05
16462,20,Miami,Sony Ericsson Open,2015-03-31,Masters 1000,Outdoor,Hard,4th Round,Djokovic N.,Dolgopolov O.,1.0,65.0,13205.0,760.0,2.0,1.0,1.04,13.0,1.04,11.33,31.0,19.0,12.0,23.17
16463,20,Miami,Sony Ericsson Open,2015-03-31,Masters 1000,Outdoor,Hard,4th Round,Nishikori K.,Goffin D.,5.0,20.0,5460.0,1631.0,2.0,0.0,1.2,4.5,1.21,4.38,15.0,12.0,3.0,23.06
16464,20,Miami,Sony Ericsson Open,2015-04-01,Masters 1000,Outdoor,Hard,4th Round,Isner J.,Raonic M.,24.0,6.0,1450.0,5160.0,2.0,1.0,2.37,1.53,2.35,1.57,39.0,20.0,19.0,24.09
16465,20,Miami,Sony Ericsson Open,2015-04-01,Masters 1000,Outdoor,Hard,Quarterfinals,Murray A.,Thiem D.,4.0,52.0,5695.0,891.0,2.0,1.0,1.07,9.0,1.08,8.09,26.0,15.0,11.0,23.47
16466,20,Miami,Sony Ericsson Open,2015-04-02,Masters 1000,Outdoor,Hard,Quarterfinals,Berdych T.,Monaco J.,9.0,46.0,4510.0,940.0,2.0,0.0,1.16,5.0,1.16,5.05,19.0,12.0,7.0,22.93
16467,20,Miami,Sony Ericsson Open,2015-04-02,Masters 1000,Outdoor,Hard,Quarterfinals,Isner J.,Nishikori K.,24.0,5.0,1450.0,5460.0,2.0,0.0,3.25,1.36,3.13,1.36,19.0,12.0,7.0,22.71
16468,20,Miami,Sony Ericsson Open,2015-04-03,Masters 1000,Outdoor,Hard,Quarterfinals,Djokovic N.,Ferrer D.,1.0,7.0,13205.0,4580.0,2.0,0.0,1.11,6.5,1.12,6.04,24.0,14.0,10.0,22.26
16469,20,Miami,Sony Ericsson Open,2015-04-03,Masters 1000,Outdoor,Hard,Semifinals,Murray A.,Berdych T.,4.0,9.0,5695.0,4510.0,2.0,0.0,1.53,2.5,1.56,2.42,20.0,12.0,8.0,22.7
16470,20,Miami,Sony Ericsson Open,2015-04-04,Masters 1000,Outdoor,Hard,Semifinals,Djokovic N.,Isner J.,1.0,24.0,13205.0,1450.0,2.0,0.0,1.14,5.5,1.16,5.1,21.0,13.0,8.0,26.66
16471,20,Miami,Sony Ericsson Open,2015-04-05,Masters 1000,Outdoor,Hard,The Final,Djokovic N.,Murray A.,1.0,4.0,13205.0,5695.0,2.0,1.0,1.28,3.75,1.28,3.66,29.0,17.0,12.0,22.44
16472,21,Casablanca,Grand Prix Hassan II,2015-04-06,ATP250,Outdoor,Clay,1st Round,Berlocq C.,Carreno Busta P.,65.0,54.0,755.0,866.0,2.0,1.0,1.53,2.37,1.55,2.4,33.0,17.0,16.0,23.06
16473,21,Casablanca,Grand Prix Hassan II,2015-04-06,ATP250,Outdoor,Clay,1st Round,Kukushkin M.,Ramos Vinolas A.,53.0,67.0,867.0,742.0,2.0,1.0,2.62,1.44,2.63,1.46,24.0,14.0,10.0,23.7
16474,21,Casablanca,Grand Prix Hassan II,2015-04-06,ATP250,Outdoor,Clay,1st Round,Brown D.,Kuznetsov An.,101.0,91.0,543.0,584.0,2.0,0.0,2.37,1.53,2.32,1.58,18.0,12.0,6.0,22.32
16475,21,Casablanca,Grand Prix Hassan II,2015-04-07,ATP250,Outdoor,Clay,1st Round,Haider Maurer A.,Struff J.L.,58.0,75.0,851.0,656.0,2.0,1.0,1.66,2.1,1.67,2.15,34.0,19.0,15.0,23.71
16476,21,Casablanca,Grand Prix Hassan II,2015-04-07,ATP250,Outdoor,Clay,1st Round,Youzhny M.,Idmbarek Y.,61.0,738.0,805.0,28.0,2.0,0.0,1.02,19.0,1.02,14.69,16.0,12.0,4.0,19.0
16477,21,Casablanca,Grand Prix Hassan II,2015-04-07,ATP250,Outdoor,Clay,1st Round,Andujar P.,Kamke T.,64.0,114.0,770.0,484.0,2.0,0.0,1.4,2.75,1.43,2.73,19.0,12.0,7.0,21.41
16478,21,Casablanca,Grand Prix Hassan II,2015-04-07,ATP250,Outdoor,Clay,1st Round,Ouahab L.,Haase R.,313.0,88.0,147.0,596.0,2.0,0.0,2.37,1.53,2.35,1.57,18.0,12.0,6.0,24.34
16479,21,Casablanca,Grand Prix Hassan II,2015-04-07,ATP250,Outdoor,Clay,1st Round,Dzumhur D.,Mathieu P.H.,87.0,116.0,598.0,478.0,2.0,0.0,2.37,1.53,2.3,1.6,21.0,13.0,8.0,23.32
16480,21,Casablanca,Grand Prix Hassan II,2015-04-07,ATP250,Outdoor,Clay,1st Round,Bedene A.,Gonzalez M.,99.0,94.0,546.0,576.0,2.0,1.0,1.28,3.5,1.3,3.39,27.0,15.0,12.0,23.73
16481,21,Casablanca,Grand Prix Hassan II,2015-04-07,ATP250,Outdoor,Clay,1st Round,Almagro N.,Daniel T.,76.0,213.0,645.0,223.0,2.0,0.0,1.1,7.0,1.1,6.42,17.0,12.0,5.0,23.04
16482,21,Casablanca,Grand Prix Hassan II,2015-04-07,ATP250,Outdoor,Clay,1st Round,De Greef A.,Schwartzman D.,241.0,62.0,203.0,792.0,2.0,1.0,4.5,1.18,4.57,1.18,32.0,17.0,15.0,22.3
16483,21,Casablanca,Grand Prix Hassan II,2015-04-07,ATP250,Outdoor,Clay,1st Round,Gimeno Traver D.,Jaziri M.,95.0,89.0,571.0,591.0,2.0,0.0,1.4,2.75,1.4,2.87,19.0,12.0,7.0,22.85
16484,21,Casablanca,Grand Prix Hassan II,2015-04-08,ATP250,Outdoor,Clay,2nd Round,Klizan M.,Brown D.,41.0,101.0,1042.0,543.0,2.0,1.0,1.36,3.0,1.38,2.92,33.0,17.0,16.0,24.76
16485,21,Casablanca,Grand Prix Hassan II,2015-04-08,ATP250,Outdoor,Clay,2nd Round,Haider Maurer A.,Andujar P.,58.0,64.0,851.0,770.0,2.0,0.0,2.2,1.61,2.08,1.72,21.0,13.0,8.0,22.08
16486,21,Casablanca,Grand Prix Hassan II,2015-04-08,ATP250,Outdoor,Clay,2nd Round,Almagro N.,Berlocq C.,76.0,65.0,645.0,755.0,2.0,0.0,1.33,3.25,1.34,3.17,24.0,14.0,10.0,22.55
16487,21,Casablanca,Grand Prix Hassan II,2015-04-09,ATP250,Outdoor,Clay,2nd Round,Bedene A.,De Greef A.,99.0,241.0,546.0,203.0,2.0,0.0,1.12,6.0,1.14,5.37,17.0,12.0,5.0,25.14
16488,21,Casablanca,Grand Prix Hassan II,2015-04-09,ATP250,Outdoor,Clay,2nd Round,Vesely J.,Youzhny M.,49.0,61.0,908.0,805.0,2.0,0.0,1.57,2.25,1.59,2.29,22.0,13.0,9.0,23.07
16489,21,Casablanca,Grand Prix Hassan II,2015-04-09,ATP250,Outdoor,Clay,2nd Round,Ouahab L.,Garcia Lopez G.,313.0,24.0,147.0,1415.0,2.0,0.0,3.25,1.33,2.93,1.38,18.0,12.0,6.0,23.4
16490,21,Casablanca,Grand Prix Hassan II,2015-04-10,ATP250,Outdoor,Clay,Quarterfinals,Vesely J.,Bedene A.,49.0,99.0,908.0,546.0,2.0,0.0,1.8,1.9,1.89,1.88,17.0,12.0,5.0,24.11
16491,21,Casablanca,Grand Prix Hassan II,2015-04-10,ATP250,Outdoor,Clay,Quarterfinals,Gimeno Traver D.,Ouahab L.,95.0,313.0,571.0,147.0,2.0,0.0,1.66,2.1,1.75,2.04,19.0,12.0,7.0,21.67
16492,21,Casablanca,Grand Prix Hassan II,2015-04-10,ATP250,Outdoor,Clay,Quarterfinals,Klizan M.,Almagro N.,41.0,76.0,1042.0,645.0,2.0,0.0,4.0,1.22,3.81,1.25,23.0,13.0,10.0,23.64
16493,21,Casablanca,Grand Prix Hassan II,2015-04-10,ATP250,Outdoor,Clay,Quarterfinals,Dzumhur D.,Haider Maurer A.,87.0,58.0,598.0,851.0,2.0,0.0,2.5,1.5,2.43,1.55,18.0,12.0,6.0,23.26
16494,21,Casablanca,Grand Prix Hassan II,2015-04-11,ATP250,Outdoor,Clay,Semifinals,Gimeno Traver D.,Vesely J.,95.0,49.0,571.0,908.0,2.0,1.0,2.5,1.53,2.47,1.53,33.0,18.0,15.0,23.69
16495,21,Casablanca,Grand Prix Hassan II,2015-04-11,ATP250,Outdoor,Clay,Semifinals,Klizan M.,Dzumhur D.,41.0,87.0,1042.0,598.0,2.0,1.0,1.44,2.75,1.43,2.77,26.0,16.0,10.0,23.05
16496,21,Casablanca,Grand Prix Hassan II,2015-04-12,ATP250,Outdoor,Clay,The Final,Klizan M.,Gimeno Traver D.,41.0,95.0,1042.0,571.0,2.0,0.0,1.61,2.3,1.63,2.25,16.0,12.0,4.0,23.36
16497,22,Houston,U.S. Men's Clay Court Championships,2015-04-06,ATP250,Outdoor,Clay,1st Round,Groth S.,Estrella Burgos V.,93.0,56.0,578.0,861.0,2.0,0.0,3.0,1.36,2.7,1.44,23.0,13.0,10.0,23.44
16498,22,Houston,U.S. Men's Clay Court Championships,2015-04-06,ATP250,Outdoor,Clay,1st Round,Delbonis F.,Berankis R.,72.0,80.0,665.0,630.0,2.0,0.0,1.36,3.0,1.39,2.9,21.0,13.0,8.0,24.43
16499,22,Houston,U.S. Men's Clay Court Championships,2015-04-07,ATP250,Outdoor,Clay,1st Round,Soeda G.,Hewitt L.,92.0,109.0,584.0,515.0,2.0,1.0,3.75,1.25,3.54,1.28,32.0,17.0,15.0,23.46
16500,22,Houston,U.S. Men's Clay Court Championships,2015-04-07,ATP250,Outdoor,Clay,1st Round,Chardy J.,Lajovic D.,35.0,81.0,1155.0,626.0,2.0,0.0,1.36,3.0,1.4,2.86,20.0,12.0,8.0,23.29
16501,22,Houston,U.S. Men's Clay Court Championships,2015-04-07,ATP250,Outdoor,Clay,1st Round,Gabashvili T.,Smyczek T.,79.0,68.0,632.0,688.0,2.0,0.0,1.72,2.0,1.72,2.07,18.0,12.0,6.0,23.4
16502,22,Houston,U.S. Men's Clay Court Championships,2015-04-07,ATP250,Outdoor,Clay,1st Round,Chung H.,Arguello F.,118.0,138.0,476.0,389.0,2.0,0.0,1.9,1.8,1.9,1.86,21.0,13.0,8.0,20.64
16503,22,Houston,U.S. Men's Clay Court Championships,2015-04-07,ATP250,Outdoor,Clay,1st Round,Giraldo S.,Dutra Silva R.,32.0,469.0,1230.0,80.0,2.0,0.0,1.22,4.0,1.22,4.09,16.0,12.0,4.0,22.61
16504,22,Houston,U.S. Men's Clay Court Championships,2015-04-07,ATP250,Outdoor,Clay,1st Round,Johnson S.,Young D.,52.0,45.0,880.0,964.0,2.0,0.0,2.1,1.66,2.09,1.7,22.0,13.0,9.0,22.68
16505,22,Houston,U.S. Men's Clay Court Championships,2015-04-07,ATP250,Outdoor,Clay,1st Round,Tipsarevic J.,Clezar G.,,186.0,,261.0,2.0,1.0,2.37,1.53,2.44,1.53,32.0,16.0,16.0,23.82
16506,22,Houston,U.S. Men's Clay Court Championships,2015-04-08,ATP250,Outdoor,Clay,1st Round,Sock J.,Souza J.,46.0,69.0,945.0,676.0,2.0,1.0,1.53,2.37,1.51,2.49,30.0,17.0,13.0,23.0
16507,22,Houston,U.S. Men's Clay Court Championships,2015-04-08,ATP250,Outdoor,Clay,2nd Round,Chardy J.,Soeda G.,35.0,92.0,1155.0,584.0,2.0,0.0,1.1,7.0,1.1,6.5,18.0,12.0,6.0,22.45
16508,22,Houston,U.S. Men's Clay Court Championships,2015-04-08,ATP250,Outdoor,Clay,2nd Round,Anderson K.,Delbonis F.,16.0,72.0,1915.0,665.0,2.0,1.0,1.53,2.37,1.53,2.45,28.0,18.0,10.0,23.72
16509,22,Houston,U.S. Men's Clay Court Championships,2015-04-08,ATP250,Outdoor,Clay,2nd Round,Querrey S.,Johnson S.,42.0,52.0,1040.0,880.0,2.0,1.0,1.66,2.1,1.67,2.14,23.0,16.0,7.0,23.76
16510,22,Houston,U.S. Men's Clay Court Championships,2015-04-09,ATP250,Outdoor,Clay,2nd Round,Lopez F.,Groth S.,12.0,93.0,2380.0,578.0,2.0,0.0,1.3,3.4,1.31,3.28,18.0,12.0,6.0,25.93
16511,22,Houston,U.S. Men's Clay Court Championships,2015-04-09,ATP250,Outdoor,Clay,2nd Round,Sock J.,Bautista R.,46.0,15.0,945.0,1940.0,2.0,0.0,2.25,1.57,2.28,1.6,20.0,12.0,8.0,22.83
16512,22,Houston,U.S. Men's Clay Court Championships,2015-04-09,ATP250,Outdoor,Clay,2nd Round,Giraldo S.,Tipsarevic J.,32.0,,1230.0,,2.0,0.0,1.25,3.75,1.29,3.47,22.0,13.0,9.0,22.72
16513,22,Houston,U.S. Men's Clay Court Championships,2015-04-10,ATP250,Outdoor,Clay,2nd Round,Verdasco F.,Chung H.,30.0,118.0,1260.0,476.0,2.0,0.0,1.22,4.0,1.23,3.99,21.0,13.0,8.0,22.17
16514,22,Houston,U.S. Men's Clay Court Championships,2015-04-10,ATP250,Outdoor,Clay,2nd Round,Gabashvili T.,Isner J.,79.0,19.0,632.0,1720.0,2.0,0.0,3.75,1.25,3.54,1.28,21.0,13.0,8.0,26.66
16515,22,Houston,U.S. Men's Clay Court Championships,2015-04-11,ATP250,Outdoor,Clay,Quarterfinals,Anderson K.,Chardy J.,16.0,35.0,1915.0,1155.0,2.0,1.0,1.53,2.37,1.6,2.3,38.0,20.0,18.0,23.57
16516,22,Houston,U.S. Men's Clay Court Championships,2015-04-11,ATP250,Outdoor,Clay,Quarterfinals,Sock J.,Giraldo S.,46.0,32.0,945.0,1230.0,2.0,0.0,1.57,2.25,1.61,2.29,20.0,12.0,8.0,22.58
16517,22,Houston,U.S. Men's Clay Court Championships,2015-04-11,ATP250,Outdoor,Clay,Quarterfinals,Verdasco F.,Gabashvili T.,30.0,79.0,1260.0,632.0,2.0,0.0,1.33,3.25,1.33,3.24,17.0,12.0,5.0,22.53
16518,22,Houston,U.S. Men's Clay Court Championships,2015-04-11,ATP250,Outdoor,Clay,Quarterfinals,Querrey S.,Lopez F.,42.0,12.0,1040.0,2380.0,2.0,0.0,1.83,1.83,1.92,1.83,17.0,12.0,5.0,24.76
16519,22,Houston,U.S. Men's Clay Court Championships,2015-04-11,ATP250,Outdoor,Clay,Semifinals,Sock J.,Anderson K.,46.0,16.0,945.0,1915.0,2.0,0.0,2.1,1.72,2.1,1.71,22.0,13.0,9.0,24.44
16520,22,Houston,U.S. Men's Clay Court Championships,2015-04-11,ATP250,Outdoor,Clay,Semifinals,Querrey S.,Verdasco F.,42.0,30.0,1040.0,1260.0,2.0,1.0,2.37,1.57,2.27,1.62,30.0,15.0,15.0,23.81
16521,22,Houston,U.S. Men's Clay Court Championships,2015-04-12,ATP250,Outdoor,Clay,The Final,Sock J.,Querrey S.,46.0,42.0,945.0,1040.0,2.0,0.0,1.8,2.0,1.84,1.94,26.0,14.0,12.0,24.66
16522,23,Monte Carlo,Monte Carlo Masters,2015-04-12,Masters 1000,Outdoor,Clay,1st Round,Estrella Burgos V.,Bolelli S.,55.0,49.0,861.0,931.0,2.0,0.0,3.25,1.33,3.12,1.35,23.0,13.0,10.0,22.7
16523,23,Monte Carlo,Monte Carlo Masters,2015-04-12,Masters 1000,Outdoor,Clay,1st Round,Tomic B.,Rosol L.,26.0,31.0,1365.0,1220.0,2.0,1.0,2.2,1.61,2.13,1.68,27.0,16.0,11.0,23.18
16524,23,Monte Carlo,Monte Carlo Masters,2015-04-12,Masters 1000,Outdoor,Clay,1st Round,Mayer F.,Youzhny M.,,58.0,,825.0,2.0,0.0,3.4,1.3,3.23,1.33,23.0,13.0,10.0,23.07
16525,23,Monte Carlo,Monte Carlo Masters,2015-04-13,Masters 1000,Outdoor,Clay,1st Round,Haider Maurer A.,Gulbis E.,52.0,17.0,876.0,1910.0,2.0,0.0,2.5,1.5,2.43,1.54,13.0,12.0,1.0,23.31
16526,23,Monte Carlo,Monte Carlo Masters,2015-04-13,Masters 1000,Outdoor,Clay,1st Round,Kohlschreiber P.,Kukushkin M.,25.0,53.0,1395.0,867.0,2.0,0.0,1.28,3.5,1.28,3.57,20.0,12.0,8.0,22.84
16527,23,Monte Carlo,Monte Carlo Masters,2015-04-13,Masters 1000,Outdoor,Clay,1st Round,Dolgopolov O.,Coric B.,71.0,54.0,670.0,862.0,2.0,1.0,1.33,3.25,1.31,3.33,32.0,18.0,14.0,23.77
